,longitude,latitude,housing_median_age,households,medh,sell,change,pred
12628,3,0,1,1,1,1,0,3
12629,3,0,1,1,1,1,1,3
12630,3,0,1,1,1,1,2,3
12631,3,0,1,1,1,1,3,3
12632,3,0,1,1,1,2,0,3
12633,3,0,1,1,1,2,1,3
12634,3,0,1,1,1,2,2,3
12635,3,0,1,1,1,2,3,3
12636,3,0,1,1,1,3,0,3
12637,3,0,1,1,1,3,1,3
12638,3,0,1,1,1,3,2,3
12639,3,0,1,1,1,3,3,3
12640,3,0,1,1,2,0,0,3
12641,3,0,1,1,2,0,1,3
12642,3,0,1,1,2,0,2,3
12643,3,0,1,1,2,0,3,3
12644,3,0,1,1,2,1,0,3
12645,3,0,1,1,2,1,1,3
12646,3,0,1,1,2,1,2,3
12647,3,0,1,1,2,1,3,3
12648,3,0,1,1,2,2,0,3
12649,3,0,1,1,2,2,1,3
12650,3,0,1,1,2,2,2,3
12651,3,0,1,1,2,2,3,3
12652,3,0,1,1,2,3,0,3
12653,3,0,1,1,2,3,1,3
12654,3,0,1,1,2,3,2,3
12655,3,0,1,1,2,3,3,3
12656,3,0,1,1,3,0,0,3
12657,3,0,1,1,3,0,1,3
12658,3,0,1,1,3,0,2,3
12659,3,0,1,1,3,0,3,3
12660,3,0,1,1,3,1,0,3
12661,3,0,1,1,3,1,1,3
12662,3,0,1,1,3,1,2,3
12663,3,0,1,1,3,1,3,3
12664,3,0,1,1,3,2,0,3
12665,3,0,1,1,3,2,1,3
12666,3,0,1,1,3,2,2,3
12667,3,0,1,1,3,2,3,3
12668,3,0,1,1,3,3,0,3
12669,3,0,1,1,3,3,1,3
12670,3,0,1,1,3,3,2,3
12671,3,0,1,1,3,3,3,3
12672,3,0,1,2,0,0,0,3
12673,3,0,1,2,0,0,1,3
12674,3,0,1,2,0,0,2,3
12675,3,0,1,2,0,0,3,3
12676,3,0,1,2,0,1,0,3
12677,3,0,1,2,0,1,1,3
12678,3,0,1,2,0,1,2,3
12679,3,0,1,2,0,1,3,3
12680,3,0,1,2,0,2,0,3
12681,3,0,1,2,0,2,1,3
12682,3,0,1,2,0,2,2,3
12683,3,0,1,2,0,2,3,3
12684,3,0,1,2,0,3,0,3
12685,3,0,1,2,0,3,1,3
12686,3,0,1,2,0,3,2,3
12687,3,0,1,2,0,3,3,3
12688,3,0,1,2,1,0,0,3
12689,3,0,1,2,1,0,1,3
12690,3,0,1,2,1,0,2,3
12691,3,0,1,2,1,0,3,3
12692,3,0,1,2,1,1,0,3
12693,3,0,1,2,1,1,1,3
12694,3,0,1,2,1,1,2,3
12695,3,0,1,2,1,1,3,3
12696,3,0,1,2,1,2,0,3
12697,3,0,1,2,1,2,1,3
12698,3,0,1,2,1,2,2,3
12699,3,0,1,2,1,2,3,3
12700,3,0,1,2,1,3,0,3
12701,3,0,1,2,1,3,1,3
12702,3,0,1,2,1,3,2,3
12703,3,0,1,2,1,3,3,3
12704,3,0,1,2,2,0,0,3
12705,3,0,1,2,2,0,1,3
12706,3,0,1,2,2,0,2,3
12707,3,0,1,2,2,0,3,3
12708,3,0,1,2,2,1,0,3
12709,3,0,1,2,2,1,1,3
12710,3,0,1,2,2,1,2,3
12711,3,0,1,2,2,1,3,3
12712,3,0,1,2,2,2,0,3
12713,3,0,1,2,2,2,1,3
12714,3,0,1,2,2,2,2,3
12715,3,0,1,2,2,2,3,3
12716,3,0,1,2,2,3,0,3
12717,3,0,1,2,2,3,1,3
12718,3,0,1,2,2,3,2,3
12719,3,0,1,2,2,3,3,3
12720,3,0,1,2,3,0,0,3
12721,3,0,1,2,3,0,1,3
12722,3,0,1,2,3,0,2,3
12723,3,0,1,2,3,0,3,3
12724,3,0,1,2,3,1,0,3
12725,3,0,1,2,3,1,1,3
12726,3,0,1,2,3,1,2,3
12727,3,0,1,2,3,1,3,3
12728,3,0,1,2,3,2,0,3
12729,3,0,1,2,3,2,1,3
12730,3,0,1,2,3,2,2,3
12731,3,0,1,2,3,2,3,3
12732,3,0,1,2,3,3,0,3
12733,3,0,1,2,3,3,1,3
12734,3,0,1,2,3,3,2,3
12735,3,0,1,2,3,3,3,3
12736,3,0,1,3,0,0,0,3
12737,3,0,1,3,0,0,1,3
12738,3,0,1,3,0,0,2,3
12739,3,0,1,3,0,0,3,3
12740,3,0,1,3,0,1,0,3
12741,3,0,1,3,0,1,1,3
12742,3,0,1,3,0,1,2,3
12743,3,0,1,3,0,1,3,3
12744,3,0,1,3,0,2,0,3
12745,3,0,1,3,0,2,1,3
12746,3,0,1,3,0,2,2,3
12747,3,0,1,3,0,2,3,0
12748,3,0,1,3,0,3,0,3
12749,3,0,1,3,0,3,1,3
12750,3,0,1,3,0,3,2,0
12751,3,0,1,3,0,3,3,0
12752,3,0,1,3,1,0,0,3
12753,3,0,1,3,1,0,1,3
12754,3,0,1,3,1,0,2,3
12755,3,0,1,3,1,0,3,3
12756,3,0,1,3,1,1,0,3
12757,3,0,1,3,1,1,1,3
12758,3,0,1,3,1,1,2,3
12759,3,0,1,3,1,1,3,3
12760,3,0,1,3,1,2,0,3
12761,3,0,1,3,1,2,1,3
12762,3,0,1,3,1,2,2,3
12763,3,0,1,3,1,2,3,3
12764,3,0,1,3,1,3,0,3
12765,3,0,1,3,1,3,1,3
12766,3,0,1,3,1,3,2,3
12767,3,0,1,3,1,3,3,0
12768,3,0,1,3,2,0,0,3
12769,3,0,1,3,2,0,1,3
12770,3,0,1,3,2,0,2,3
12771,3,0,1,3,2,0,3,3
12772,3,0,1,3,2,1,0,3
12773,3,0,1,3,2,1,1,3
12774,3,0,1,3,2,1,2,3
12775,3,0,1,3,2,1,3,3
12776,3,0,1,3,2,2,0,3
12777,3,0,1,3,2,2,1,3
12778,3,0,1,3,2,2,2,3
12779,3,0,1,3,2,2,3,3
12780,3,0,1,3,2,3,0,3
12781,3,0,1,3,2,3,1,3
12782,3,0,1,3,2,3,2,3
12783,3,0,1,3,2,3,3,0
12784,3,0,1,3,3,0,0,3
12785,3,0,1,3,3,0,1,3
12786,3,0,1,3,3,0,2,3
12787,3,0,1,3,3,0,3,3
12788,3,0,1,3,3,1,0,3
12789,3,0,1,3,3,1,1,3
12790,3,0,1,3,3,1,2,3
12791,3,0,1,3,3,1,3,1
12792,3,0,1,3,3,2,0,1
12793,3,0,1,3,3,2,1,1
12794,3,0,1,3,3,2,2,1
12795,3,0,1,3,3,2,3,1
12796,3,0,1,3,3,3,0,1
12797,3,0,1,3,3,3,1,1
12798,3,0,1,3,3,3,2,1
12799,3,0,1,3,3,3,3,1
12800,3,0,2,0,0,0,0,3
12801,3,0,2,0,0,0,1,3
12802,3,0,2,0,0,0,2,3
12803,3,0,2,0,0,0,3,3
12804,3,0,2,0,0,1,0,3
12805,3,0,2,0,0,1,1,3
12806,3,0,2,0,0,1,2,3
12807,3,0,2,0,0,1,3,3
12808,3,0,2,0,0,2,0,3
12809,3,0,2,0,0,2,1,3
12810,3,0,2,0,0,2,2,3
12811,3,0,2,0,0,2,3,3
12812,3,0,2,0,0,3,0,3
12813,3,0,2,0,0,3,1,3
12814,3,0,2,0,0,3,2,3
12815,3,0,2,0,0,3,3,3
12816,3,0,2,0,1,0,0,3
12817,3,0,2,0,1,0,1,3
12818,3,0,2,0,1,0,2,3
12819,3,0,2,0,1,0,3,3
12820,3,0,2,0,1,1,0,3
12821,3,0,2,0,1,1,1,3
12822,3,0,2,0,1,1,2,3
12823,3,0,2,0,1,1,3,3
12824,3,0,2,0,1,2,0,3
12825,3,0,2,0,1,2,1,3
12826,3,0,2,0,1,2,2,3
12827,3,0,2,0,1,2,3,3
12828,3,0,2,0,1,3,0,3
12829,3,0,2,0,1,3,1,3
12830,3,0,2,0,1,3,2,3
12831,3,0,2,0,1,3,3,3
12832,3,0,2,0,2,0,0,3
12833,3,0,2,0,2,0,1,3
12834,3,0,2,0,2,0,2,3
12835,3,0,2,0,2,0,3,3
12836,3,0,2,0,2,1,0,3
12837,3,0,2,0,2,1,1,3
12838,3,0,2,0,2,1,2,3
12839,3,0,2,0,2,1,3,3
12840,3,0,2,0,2,2,0,3
12841,3,0,2,0,2,2,1,3
12842,3,0,2,0,2,2,2,3
12843,3,0,2,0,2,2,3,3
12844,3,0,2,0,2,3,0,3
12845,3,0,2,0,2,3,1,3
12846,3,0,2,0,2,3,2,3
12847,3,0,2,0,2,3,3,3
12848,3,0,2,0,3,0,0,3
12849,3,0,2,0,3,0,1,3
12850,3,0,2,0,3,0,2,3
12851,3,0,2,0,3,0,3,3
12852,3,0,2,0,3,1,0,3
12853,3,0,2,0,3,1,1,3
12854,3,0,2,0,3,1,2,3
12855,3,0,2,0,3,1,3,3
12856,3,0,2,0,3,2,0,3
12857,3,0,2,0,3,2,1,3
12858,3,0,2,0,3,2,2,3
12859,3,0,2,0,3,2,3,3
12860,3,0,2,0,3,3,0,3
12861,3,0,2,0,3,3,1,3
12862,3,0,2,0,3,3,2,3
12863,3,0,2,0,3,3,3,3
12864,3,0,2,1,0,0,0,3
12865,3,0,2,1,0,0,1,3
12866,3,0,2,1,0,0,2,3
12867,3,0,2,1,0,0,3,3
12868,3,0,2,1,0,1,0,3
12869,3,0,2,1,0,1,1,3
12870,3,0,2,1,0,1,2,3
12871,3,0,2,1,0,1,3,3
12872,3,0,2,1,0,2,0,3
12873,3,0,2,1,0,2,1,3
12874,3,0,2,1,0,2,2,3
12875,3,0,2,1,0,2,3,3
12876,3,0,2,1,0,3,0,3
12877,3,0,2,1,0,3,1,3
12878,3,0,2,1,0,3,2,3
12879,3,0,2,1,0,3,3,3
12880,3,0,2,1,1,0,0,3
12881,3,0,2,1,1,0,1,3
12882,3,0,2,1,1,0,2,3
12883,3,0,2,1,1,0,3,3
12884,3,0,2,1,1,1,0,3
12885,3,0,2,1,1,1,1,3
12886,3,0,2,1,1,1,2,3
12887,3,0,2,1,1,1,3,3
12888,3,0,2,1,1,2,0,3
12889,3,0,2,1,1,2,1,3
12890,3,0,2,1,1,2,2,3
12891,3,0,2,1,1,2,3,3
12892,3,0,2,1,1,3,0,3
12893,3,0,2,1,1,3,1,3
12894,3,0,2,1,1,3,2,3
12895,3,0,2,1,1,3,3,3
12896,3,0,2,1,2,0,0,3
12897,3,0,2,1,2,0,1,3
12898,3,0,2,1,2,0,2,3
12899,3,0,2,1,2,0,3,3
12900,3,0,2,1,2,1,0,3
12901,3,0,2,1,2,1,1,3
12902,3,0,2,1,2,1,2,3
12903,3,0,2,1,2,1,3,3
12904,3,0,2,1,2,2,0,3
12905,3,0,2,1,2,2,1,3
12906,3,0,2,1,2,2,2,3
12907,3,0,2,1,2,2,3,3
12908,3,0,2,1,2,3,0,3
12909,3,0,2,1,2,3,1,3
12910,3,0,2,1,2,3,2,3
12911,3,0,2,1,2,3,3,3
12912,3,0,2,1,3,0,0,3
12913,3,0,2,1,3,0,1,3
12914,3,0,2,1,3,0,2,3
12915,3,0,2,1,3,0,3,3
12916,3,0,2,1,3,1,0,3
12917,3,0,2,1,3,1,1,3
12918,3,0,2,1,3,1,2,3
12919,3,0,2,1,3,1,3,3
12920,3,0,2,1,3,2,0,3
12921,3,0,2,1,3,2,1,3
12922,3,0,2,1,3,2,2,3
12923,3,0,2,1,3,2,3,3
12924,3,0,2,1,3,3,0,3
12925,3,0,2,1,3,3,1,3
12926,3,0,2,1,3,3,2,3
12927,3,0,2,1,3,3,3,3
12928,3,0,2,2,0,0,0,3
12929,3,0,2,2,0,0,1,3
12930,3,0,2,2,0,0,2,3
12931,3,0,2,2,0,0,3,3
12932,3,0,2,2,0,1,0,3
12933,3,0,2,2,0,1,1,3
12934,3,0,2,2,0,1,2,3
12935,3,0,2,2,0,1,3,3
12936,3,0,2,2,0,2,0,3
12937,3,0,2,2,0,2,1,3
12938,3,0,2,2,0,2,2,3
12939,3,0,2,2,0,2,3,3
12940,3,0,2,2,0,3,0,3
12941,3,0,2,2,0,3,1,3
12942,3,0,2,2,0,3,2,3
12943,3,0,2,2,0,3,3,3
12944,3,0,2,2,1,0,0,3
12945,3,0,2,2,1,0,1,3
12946,3,0,2,2,1,0,2,3
12947,3,0,2,2,1,0,3,3
12948,3,0,2,2,1,1,0,3
12949,3,0,2,2,1,1,1,3
12950,3,0,2,2,1,1,2,3
12951,3,0,2,2,1,1,3,3
12952,3,0,2,2,1,2,0,3
12953,3,0,2,2,1,2,1,3
12954,3,0,2,2,1,2,2,3
12955,3,0,2,2,1,2,3,3
12956,3,0,2,2,1,3,0,3
12957,3,0,2,2,1,3,1,3
12958,3,0,2,2,1,3,2,3
12959,3,0,2,2,1,3,3,3
12960,3,0,2,2,2,0,0,3
12961,3,0,2,2,2,0,1,3
12962,3,0,2,2,2,0,2,3
12963,3,0,2,2,2,0,3,3
12964,3,0,2,2,2,1,0,3
12965,3,0,2,2,2,1,1,3
12966,3,0,2,2,2,1,2,3
12967,3,0,2,2,2,1,3,3
12968,3,0,2,2,2,2,0,3
12969,3,0,2,2,2,2,1,3
12970,3,0,2,2,2,2,2,3
12971,3,0,2,2,2,2,3,3
12972,3,0,2,2,2,3,0,3
12973,3,0,2,2,2,3,1,3
12974,3,0,2,2,2,3,2,3
12975,3,0,2,2,2,3,3,3
12976,3,0,2,2,3,0,0,3
12977,3,0,2,2,3,0,1,3
12978,3,0,2,2,3,0,2,3
12979,3,0,2,2,3,0,3,3
12980,3,0,2,2,3,1,0,3
12981,3,0,2,2,3,1,1,3
12982,3,0,2,2,3,1,2,3
12983,3,0,2,2,3,1,3,3
12984,3,0,2,2,3,2,0,3
12985,3,0,2,2,3,2,1,3
12986,3,0,2,2,3,2,2,3
12987,3,0,2,2,3,2,3,3
12988,3,0,2,2,3,3,0,3
12989,3,0,2,2,3,3,1,3
12990,3,0,2,2,3,3,2,3
12991,3,0,2,2,3,3,3,3
12992,3,0,2,3,0,0,0,3
12993,3,0,2,3,0,0,1,3
12994,3,0,2,3,0,0,2,3
12995,3,0,2,3,0,0,3,3
12996,3,0,2,3,0,1,0,3
12997,3,0,2,3,0,1,1,3
12998,3,0,2,3,0,1,2,3
12999,3,0,2,3,0,1,3,3
13000,3,0,2,3,0,2,0,3
13001,3,0,2,3,0,2,1,3
13002,3,0,2,3,0,2,2,3
13003,3,0,2,3,0,2,3,3
13004,3,0,2,3,0,3,0,3
13005,3,0,2,3,0,3,1,3
13006,3,0,2,3,0,3,2,3
13007,3,0,2,3,0,3,3,0
13008,3,0,2,3,1,0,0,3
13009,3,0,2,3,1,0,1,3
13010,3,0,2,3,1,0,2,3
13011,3,0,2,3,1,0,3,3
13012,3,0,2,3,1,1,0,3
13013,3,0,2,3,1,1,1,3
13014,3,0,2,3,1,1,2,3
13015,3,0,2,3,1,1,3,3
13016,3,0,2,3,1,2,0,3
13017,3,0,2,3,1,2,1,3
13018,3,0,2,3,1,2,2,3
13019,3,0,2,3,1,2,3,3
13020,3,0,2,3,1,3,0,3
13021,3,0,2,3,1,3,1,3
13022,3,0,2,3,1,3,2,3
13023,3,0,2,3,1,3,3,0
13024,3,0,2,3,2,0,0,3
13025,3,0,2,3,2,0,1,3
13026,3,0,2,3,2,0,2,3
13027,3,0,2,3,2,0,3,3
13028,3,0,2,3,2,1,0,3
13029,3,0,2,3,2,1,1,3
13030,3,0,2,3,2,1,2,3
13031,3,0,2,3,2,1,3,3
13032,3,0,2,3,2,2,0,3
13033,3,0,2,3,2,2,1,3
13034,3,0,2,3,2,2,2,3
13035,3,0,2,3,2,2,3,3
13036,3,0,2,3,2,3,0,3
13037,3,0,2,3,2,3,1,3
13038,3,0,2,3,2,3,2,3
13039,3,0,2,3,2,3,3,3
13040,3,0,2,3,3,0,0,3
13041,3,0,2,3,3,0,1,3
13042,3,0,2,3,3,0,2,3
13043,3,0,2,3,3,0,3,3
13044,3,0,2,3,3,1,0,3
13045,3,0,2,3,3,1,1,3
13046,3,0,2,3,3,1,2,3
13047,3,0,2,3,3,1,3,3
13048,3,0,2,3,3,2,0,3
13049,3,0,2,3,3,2,1,3
13050,3,0,2,3,3,2,2,3
13051,3,0,2,3,3,2,3,3
13052,3,0,2,3,3,3,0,3
13053,3,0,2,3,3,3,1,3
13054,3,0,2,3,3,3,2,3
13055,3,0,2,3,3,3,3,3
13056,3,0,3,0,0,0,0,3
13057,3,0,3,0,0,0,1,3
13058,3,0,3,0,0,0,2,3
13059,3,0,3,0,0,0,3,3
13060,3,0,3,0,0,1,0,3
13061,3,0,3,0,0,1,1,3
13062,3,0,3,0,0,1,2,3
13063,3,0,3,0,0,1,3,3
13064,3,0,3,0,0,2,0,3
13065,3,0,3,0,0,2,1,3
13066,3,0,3,0,0,2,2,3
13067,3,0,3,0,0,2,3,3
13068,3,0,3,0,0,3,0,3
13069,3,0,3,0,0,3,1,3
13070,3,0,3,0,0,3,2,3
13071,3,0,3,0,0,3,3,3
13072,3,0,3,0,1,0,0,3
13073,3,0,3,0,1,0,1,3
13074,3,0,3,0,1,0,2,3
13075,3,0,3,0,1,0,3,3
13076,3,0,3,0,1,1,0,3
13077,3,0,3,0,1,1,1,3
13078,3,0,3,0,1,1,2,3
13079,3,0,3,0,1,1,3,3
13080,3,0,3,0,1,2,0,3
13081,3,0,3,0,1,2,1,3
13082,3,0,3,0,1,2,2,3
13083,3,0,3,0,1,2,3,3
13084,3,0,3,0,1,3,0,3
13085,3,0,3,0,1,3,1,3
13086,3,0,3,0,1,3,2,3
13087,3,0,3,0,1,3,3,3
13088,3,0,3,0,2,0,0,3
13089,3,0,3,0,2,0,1,3
13090,3,0,3,0,2,0,2,3
13091,3,0,3,0,2,0,3,3
13092,3,0,3,0,2,1,0,3
13093,3,0,3,0,2,1,1,3
13094,3,0,3,0,2,1,2,3
13095,3,0,3,0,2,1,3,3
13096,3,0,3,0,2,2,0,3
13097,3,0,3,0,2,2,1,3
13098,3,0,3,0,2,2,2,3
13099,3,0,3,0,2,2,3,3
13100,3,0,3,0,2,3,0,3
13101,3,0,3,0,2,3,1,3
13102,3,0,3,0,2,3,2,3
13103,3,0,3,0,2,3,3,3
13104,3,0,3,0,3,0,0,3
13105,3,0,3,0,3,0,1,3
13106,3,0,3,0,3,0,2,3
13107,3,0,3,0,3,0,3,3
13108,3,0,3,0,3,1,0,3
13109,3,0,3,0,3,1,1,3
13110,3,0,3,0,3,1,2,3
13111,3,0,3,0,3,1,3,3
13112,3,0,3,0,3,2,0,3
13113,3,0,3,0,3,2,1,3
13114,3,0,3,0,3,2,2,3
13115,3,0,3,0,3,2,3,3
13116,3,0,3,0,3,3,0,3
13117,3,0,3,0,3,3,1,3
13118,3,0,3,0,3,3,2,3
13119,3,0,3,0,3,3,3,3
13120,3,0,3,1,0,0,0,3
13121,3,0,3,1,0,0,1,3
13122,3,0,3,1,0,0,2,3
13123,3,0,3,1,0,0,3,3
13124,3,0,3,1,0,1,0,3
13125,3,0,3,1,0,1,1,3
13126,3,0,3,1,0,1,2,3
13127,3,0,3,1,0,1,3,3
13128,3,0,3,1,0,2,0,3
13129,3,0,3,1,0,2,1,3
13130,3,0,3,1,0,2,2,3
13131,3,0,3,1,0,2,3,3
13132,3,0,3,1,0,3,0,3
13133,3,0,3,1,0,3,1,3
13134,3,0,3,1,0,3,2,3
13135,3,0,3,1,0,3,3,3
13136,3,0,3,1,1,0,0,3
13137,3,0,3,1,1,0,1,3
13138,3,0,3,1,1,0,2,3
13139,3,0,3,1,1,0,3,3
13140,3,0,3,1,1,1,0,3
13141,3,0,3,1,1,1,1,3
13142,3,0,3,1,1,1,2,3
13143,3,0,3,1,1,1,3,3
13144,3,0,3,1,1,2,0,3
13145,3,0,3,1,1,2,1,3
13146,3,0,3,1,1,2,2,3
13147,3,0,3,1,1,2,3,3
13148,3,0,3,1,1,3,0,3
13149,3,0,3,1,1,3,1,3
13150,3,0,3,1,1,3,2,3
13151,3,0,3,1,1,3,3,3
13152,3,0,3,1,2,0,0,3
13153,3,0,3,1,2,0,1,3
13154,3,0,3,1,2,0,2,3
13155,3,0,3,1,2,0,3,3
13156,3,0,3,1,2,1,0,3
13157,3,0,3,1,2,1,1,3
13158,3,0,3,1,2,1,2,3
13159,3,0,3,1,2,1,3,3
13160,3,0,3,1,2,2,0,3
13161,3,0,3,1,2,2,1,3
13162,3,0,3,1,2,2,2,3
13163,3,0,3,1,2,2,3,3
13164,3,0,3,1,2,3,0,3
13165,3,0,3,1,2,3,1,3
13166,3,0,3,1,2,3,2,3
13167,3,0,3,1,2,3,3,3
13168,3,0,3,1,3,0,0,3
13169,3,0,3,1,3,0,1,3
13170,3,0,3,1,3,0,2,3
13171,3,0,3,1,3,0,3,3
13172,3,0,3,1,3,1,0,3
13173,3,0,3,1,3,1,1,3
13174,3,0,3,1,3,1,2,3
13175,3,0,3,1,3,1,3,3
13176,3,0,3,1,3,2,0,3
13177,3,0,3,1,3,2,1,3
13178,3,0,3,1,3,2,2,3
13179,3,0,3,1,3,2,3,3
13180,3,0,3,1,3,3,0,3
13181,3,0,3,1,3,3,1,3
13182,3,0,3,1,3,3,2,3
13183,3,0,3,1,3,3,3,3
13184,3,0,3,2,0,0,0,3
13185,3,0,3,2,0,0,1,3
13186,3,0,3,2,0,0,2,3
13187,3,0,3,2,0,0,3,3
13188,3,0,3,2,0,1,0,3
13189,3,0,3,2,0,1,1,3
13190,3,0,3,2,0,1,2,3
13191,3,0,3,2,0,1,3,3
13192,3,0,3,2,0,2,0,3
13193,3,0,3,2,0,2,1,3
13194,3,0,3,2,0,2,2,3
13195,3,0,3,2,0,2,3,3
13196,3,0,3,2,0,3,0,3
13197,3,0,3,2,0,3,1,3
13198,3,0,3,2,0,3,2,3
13199,3,0,3,2,0,3,3,3
13200,3,0,3,2,1,0,0,3
13201,3,0,3,2,1,0,1,3
13202,3,0,3,2,1,0,2,3
13203,3,0,3,2,1,0,3,3
13204,3,0,3,2,1,1,0,3
13205,3,0,3,2,1,1,1,3
13206,3,0,3,2,1,1,2,3
13207,3,0,3,2,1,1,3,3
13208,3,0,3,2,1,2,0,3
13209,3,0,3,2,1,2,1,3
13210,3,0,3,2,1,2,2,3
13211,3,0,3,2,1,2,3,3
13212,3,0,3,2,1,3,0,3
13213,3,0,3,2,1,3,1,3
13214,3,0,3,2,1,3,2,3
13215,3,0,3,2,1,3,3,3
13216,3,0,3,2,2,0,0,3
13217,3,0,3,2,2,0,1,3
13218,3,0,3,2,2,0,2,3
13219,3,0,3,2,2,0,3,3
13220,3,0,3,2,2,1,0,3
13221,3,0,3,2,2,1,1,3
13222,3,0,3,2,2,1,2,3
13223,3,0,3,2,2,1,3,3
13224,3,0,3,2,2,2,0,3
13225,3,0,3,2,2,2,1,3
13226,3,0,3,2,2,2,2,3
13227,3,0,3,2,2,2,3,3
13228,3,0,3,2,2,3,0,3
13229,3,0,3,2,2,3,1,3
13230,3,0,3,2,2,3,2,3
13231,3,0,3,2,2,3,3,3
13232,3,0,3,2,3,0,0,3
13233,3,0,3,2,3,0,1,3
13234,3,0,3,2,3,0,2,3
13235,3,0,3,2,3,0,3,3
13236,3,0,3,2,3,1,0,3
13237,3,0,3,2,3,1,1,3
13238,3,0,3,2,3,1,2,3
13239,3,0,3,2,3,1,3,3
13240,3,0,3,2,3,2,0,3
13241,3,0,3,2,3,2,1,3
13242,3,0,3,2,3,2,2,3
13243,3,0,3,2,3,2,3,3
13244,3,0,3,2,3,3,0,3
13245,3,0,3,2,3,3,1,3
13246,3,0,3,2,3,3,2,3
13247,3,0,3,2,3,3,3,3
13248,3,0,3,3,0,0,0,3
13249,3,0,3,3,0,0,1,3
13250,3,0,3,3,0,0,2,3
13251,3,0,3,3,0,0,3,3
13252,3,0,3,3,0,1,0,3
13253,3,0,3,3,0,1,1,3
13254,3,0,3,3,0,1,2,3
13255,3,0,3,3,0,1,3,3
13256,3,0,3,3,0,2,0,3
13257,3,0,3,3,0,2,1,3
13258,3,0,3,3,0,2,2,3
13259,3,0,3,3,0,2,3,3
13260,3,0,3,3,0,3,0,3
13261,3,0,3,3,0,3,1,3
13262,3,0,3,3,0,3,2,3
13263,3,0,3,3,0,3,3,3
13264,3,0,3,3,1,0,0,3
13265,3,0,3,3,1,0,1,3
13266,3,0,3,3,1,0,2,3
13267,3,0,3,3,1,0,3,3
13268,3,0,3,3,1,1,0,3
13269,3,0,3,3,1,1,1,3
13270,3,0,3,3,1,1,2,3
13271,3,0,3,3,1,1,3,3
13272,3,0,3,3,1,2,0,3
13273,3,0,3,3,1,2,1,3
13274,3,0,3,3,1,2,2,3
13275,3,0,3,3,1,2,3,3
13276,3,0,3,3,1,3,0,3
13277,3,0,3,3,1,3,1,3
13278,3,0,3,3,1,3,2,3
13279,3,0,3,3,1,3,3,3
13280,3,0,3,3,2,0,0,3
13281,3,0,3,3,2,0,1,3
13282,3,0,3,3,2,0,2,3
13283,3,0,3,3,2,0,3,3
13284,3,0,3,3,2,1,0,3
13285,3,0,3,3,2,1,1,3
13286,3,0,3,3,2,1,2,3
13287,3,0,3,3,2,1,3,3
13288,3,0,3,3,2,2,0,3
13289,3,0,3,3,2,2,1,3
13290,3,0,3,3,2,2,2,3
13291,3,0,3,3,2,2,3,3
13292,3,0,3,3,2,3,0,3
13293,3,0,3,3,2,3,1,3
13294,3,0,3,3,2,3,2,3
13295,3,0,3,3,2,3,3,3
13296,3,0,3,3,3,0,0,3
13297,3,0,3,3,3,0,1,3
13298,3,0,3,3,3,0,2,3
13299,3,0,3,3,3,0,3,3
13300,3,0,3,3,3,1,0,3
13301,3,0,3,3,3,1,1,3
13302,3,0,3,3,3,1,2,3
13303,3,0,3,3,3,1,3,3
13304,3,0,3,3,3,2,0,3
13305,3,0,3,3,3,2,1,3
13306,3,0,3,3,3,2,2,3
13307,3,0,3,3,3,2,3,3
13308,3,0,3,3,3,3,0,3
13309,3,0,3,3,3,3,1,3
13310,3,0,3,3,3,3,2,3
13311,3,0,3,3,3,3,3,3
13312,3,1,0,0,0,0,0,3
13313,3,1,0,0,0,0,1,3
13314,3,1,0,0,0,0,2,3
13315,3,1,0,0,0,0,3,3
13316,3,1,0,0,0,1,0,3
13317,3,1,0,0,0,1,1,3
13318,3,1,0,0,0,1,2,3
13319,3,1,0,0,0,1,3,3
13320,3,1,0,0,0,2,0,3
13321,3,1,0,0,0,2,1,3
13322,3,1,0,0,0,2,2,3
13323,3,1,0,0,0,2,3,3
13324,3,1,0,0,0,3,0,3
13325,3,1,0,0,0,3,1,3
13326,3,1,0,0,0,3,2,3
13327,3,1,0,0,0,3,3,3
13328,3,1,0,0,1,0,0,3
13329,3,1,0,0,1,0,1,3
13330,3,1,0,0,1,0,2,3
13331,3,1,0,0,1,0,3,3
13332,3,1,0,0,1,1,0,3
13333,3,1,0,0,1,1,1,3
13334,3,1,0,0,1,1,2,3
13335,3,1,0,0,1,1,3,3
13336,3,1,0,0,1,2,0,3
13337,3,1,0,0,1,2,1,3
13338,3,1,0,0,1,2,2,3
13339,3,1,0,0,1,2,3,3
13340,3,1,0,0,1,3,0,3
13341,3,1,0,0,1,3,1,3
13342,3,1,0,0,1,3,2,3
13343,3,1,0,0,1,3,3,3
13344,3,1,0,0,2,0,0,3
13345,3,1,0,0,2,0,1,3
13346,3,1,0,0,2,0,2,3
13347,3,1,0,0,2,0,3,3
13348,3,1,0,0,2,1,0,3
13349,3,1,0,0,2,1,1,3
13350,3,1,0,0,2,1,2,3
13351,3,1,0,0,2,1,3,3
13352,3,1,0,0,2,2,0,3
13353,3,1,0,0,2,2,1,3
13354,3,1,0,0,2,2,2,3
13355,3,1,0,0,2,2,3,3
13356,3,1,0,0,2,3,0,3
13357,3,1,0,0,2,3,1,3
13358,3,1,0,0,2,3,2,3
13359,3,1,0,0,2,3,3,3
13360,3,1,0,0,3,0,0,3
13361,3,1,0,0,3,0,1,3
13362,3,1,0,0,3,0,2,3
